?column?
"304,TRK-000304,2025-09-24,15,5991.00,53ft_Dry_Van,670,301-1000,3.420,2.616,1.762,4.12,6.77,629,133,29.92,2339.00,1161.00,0.65,0.609,false,false,"
"305,TRK-000305,2025-01-16,26,6399.00,53ft_Stepdeck,134,101-300,3.688,2.947,1.906,3.60,7.89,117,24,21.51,2610.00,1834.00,0.66,0.456,false,false,"
"306,TRK-000306,2025-04-23,25,14983.00,53ft_Dry_Van,202,101-300,3.930,3.052,1.959,4.50,5.73,165,40,7.12,3029.00,1678.00,0.76,0.785,false,false,Decimal error in revenue"
"307,TRK-000307,2025-09-21,34,6494.00,53ft_Dry_Van,117,101-300,3.227,3.121,2.018,4.83,6.96,95,22,28.06,2881.00,2036.00,0.59,0.694,false,false,"
"308,TRK-000308,2025-10-29,13,8519.00,Reefer,448,301-1000,2.980,2.989,1.924,4.54,5.89,372,39,28.52,1834.00,742.00,0.62,0.771,false,true,"
"309,TRK-000309,2025-04-18,17,4254.00,53ft_Dry_Van,711,301-1000,2.153,2.240,1.775,3.70,7.85,556,39,19.39,2584.00,1577.00,0.56,0.471,false,true,"
"310,TRK-000310,2025-09-06,32,3634.00,53ft_Flatbed,266,101-300,2.152,2.784,2.067,4.10,6.15,235,51,18.70,2265.00,1266.00,0.70,0.667,false,false,"
"311,TRK-000311,2025-04-28,35,8636.00,53ft_Flatbed,899,301-1000,3.716,2.162,1.950,4.51,7.41,763,192,17.85,2640.00,1818.00,0.69,0.609,false,false,"
"312,TRK-000312,2025-06-25,34,6044.00,Reefer,766,301-1000,2.821,2.695,2.138,4.87,6.82,671,174,24.49,1858.00,703.00,0.83,0.714,false,false,"
"313,TRK-000313,2025-09-04,15,4913.00,Reefer,1740,1000+,2.739,2.803,1.931,4.58,7.68,1374,203,3.65,2056.00,2080.00,0.80,0.596,false,false,"
"314,TRK-000314,2025-07-17,34,8660.00,53ft_Flatbed,738,301-1000,1.880,3.282,1.839,3.89,6.90,646,117,20.81,1445.00,1001.00,0.76,0.564,false,false,"
"315,TRK-000315,2025-06-09,1,4323.00,53ft_Flatbed,176,101-300,3.861,2.408,2.008,4.51,8.35,165,47,4.35,1905.00,1081.00,0.59,0.540,false,false,"
"316,TRK-000316,2025-10-25,9,8501.00,Reefer,897,301-1000,2.519,2.488,2.322,3.71,6.66,713,49,5.35,1882.00,1913.00,0.79,0.557,false,false,"
"317,TRK-000317,2025-10-09,11,5397.00,53ft_Flatbed,446,301-1000,2.343,2.588,1.669,4.92,8.48,341,45,24.10,1720.00,741.00,0.78,0.580,false,false,"
"318,TRK-000318,2025-04-26,14,3606.00,Reefer,80,0-100,2.285,2.534,1.996,4.65,6.22,72,20,0.83,1782.00,704.00,0.83,0.748,false,false,"
"319,TRK-000319,2025-10-05,10,5784.00,53ft_Dry_Van,1240,1000+,2.614,2.505,2.062,3.65,5.84,1155,182,4.07,3010.00,1715.00,0.71,0.625,false,false,"
"320,TRK-000320,2025-04-24,31,9010.00,Reefer,1414,1000+,3.236,3.282,2.122,4.92,6.02,1127,179,29.76,2684.00,1304.00,0.74,0.817,false,false,"
"321,TRK-000321,2025-10-27,8,4966.00,53ft_Dry_Van,236,101-300,2.346,2.308,2.199,4.07,7.12,182,40,11.38,3115.00,2091.00,0.79,0.572,true,false,"
"322,TRK-000322,2025-03-08,3,3856.00,Reefer,58,0-100,2.439,3.270,1.433,4.85,7.19,54,10,27.83,2030.00,1706.00,0.78,0.675,false,false,"
"323,TRK-000323,2025-04-25,7,3813.00,53ft_Dry_Van,1844,1000+,2.356,2.403,1.431,4.12,8.13,1594,230,15.62,1950.00,1382.00,0.58,0.507,false,false,"
"324,TRK-000324,2025-09-13,12,8317.00,53ft_Flatbed,340,301-1000,2.083,2.117,1.448,4.46,7.71,274,82,6.92,2185.00,1613.00,0.82,0.578,false,false,"
"325,TRK-000325,2025-10-15,19,4273.00,53ft_Dry_Van,734,301-1000,2.772,3.241,1.510,3.92,8.04,599,39,21.29,1374.00,1844.00,0.80,0.488,false,false,"
"326,TRK-000326,2025-06-21,10,1888.00,53ft_Stepdeck,897,301-1000,3.438,2.471,2.375,3.75,7.30,737,112,1.46,3122.00,357.00,0.55,0.514,false,false,"
"327,TRK-000327,2025-10-20,34,10253.00,Reefer,281,101-300,3.497,3.015,1.598,3.88,6.31,240,61,4.18,1472.00,1454.00,0.83,0.615,false,false,"
"328,TRK-000328,2025-04-04,11,10094.00,Reefer,947,301-1000,2.192,2.110,1.910,4.13,7.97,807,245,23.84,3070.00,1953.00,0.75,0.518,true,false,"
"329,TRK-000329,2025-04-29,15,2086.00,53ft_Dry_Van,2108,1000+,2.977,2.594,1.654,4.52,6.71,1860,545,3.54,1425.00,1008.00,0.59,0.674,false,false,"
"330,TRK-000330,2025-03-25,32,2698.00,53ft_Stepdeck,1294,1000+,3.256,3.036,1.440,3.66,8.09,973,375,18.07,1858.00,2088.00,0.66,0.452,false,false,"
"331,TRK-000331,2025-10-11,29,3394.00,53ft_Dry_Van,98,0-100,2.235,3.217,2.284,4.51,6.99,75,8,5.21,2666.00,2092.00,0.58,0.645,false,false,"
"332,TRK-000332,2025-06-18,30,3296.00,53ft_Flatbed,280,101-300,2.147,2.976,2.384,4.83,7.37,259,64,26.73,2492.00,1814.00,0.61,0.655,false,false,"
"333,TRK-000333,2025-09-16,32,3377.00,53ft_Dry_Van,83,0-100,3.118,3.213,1.445,4.52,7.68,64,23,27.03,1366.00,1002.00,0.55,0.589,false,false,"
"334,TRK-000334,2025-04-01,42,7174.00,53ft_Flatbed,635,301-1000,2.098,3.126,1.578,3.56,7.55,543,56,28.81,1317.00,680.00,0.78,0.472,false,false,"
"335,TRK-000335,2025-06-21,6,5477.00,53ft_Dry_Van,93,0-100,3.720,3.184,2.024,4.70,6.35,86,22,19.37,2903.00,1105.00,0.64,0.740,false,false,"
"336,TRK-000336,2025-03-15,26,4193.00,53ft_Flatbed,234,101-300,2.204,3.031,2.144,3.66,7.83,211,69,24.03,2495.00,1864.00,0.70,0.467,false,false,Negative mileage entered"
"337,TRK-000337,2025-07-04,18,12020.00,53ft_Dry_Van,244,101-300,2.652,2.112,2.222,4.04,5.64,196,51,3.89,1406.00,1230.00,0.67,0.716,false,false,Decimal error in revenue"
"338,TRK-000338,2025-03-27,6,4749.00,53ft_Dry_Van,194,101-300,2.989,2.315,2.151,3.66,6.69,178,21,23.26,1715.00,1399.00,0.79,0.547,false,false,"
"339,TRK-000339,2025-02-20,14,7308.00,53ft_Dry_Van,42,0-100,2.990,2.834,2.123,4.30,6.82,32,11,29.50,1770.00,1616.00,0.85,0.630,false,false,"
"340,TRK-000340,2025-10-07,48,6151.00,53ft_Dry_Van,530,301-1000,1.998,2.940,2.130,4.52,6.66,450,100,14.06,2476.00,1589.00,0.74,0.679,false,false,"
"341,TRK-000341,2025-07-21,24,8269.00,53ft_Dry_Van,1751,1000+,3.790,2.917,1.987,4.61,7.36,1398,509,5.05,2077.00,743.00,0.80,0.626,false,false,Decimal error in revenue"
"342,TRK-000342,2025-06-20,8,13226.00,53ft_Flatbed,46,0-100,3.554,2.808,1.810,3.78,8.28,41,12,6.02,2674.00,2032.00,0.58,0.457,false,false,"
"343,TRK-000343,2025-03-22,14,10304.00,53ft_Flatbed,850,301-1000,2.788,2.265,1.820,3.73,7.38,691,46,11.09,1940.00,1184.00,0.65,0.505,false,false,"
"344,TRK-000344,2025-07-06,6,6014.00,53ft_Flatbed,596,301-1000,2.886,2.805,2.007,4.06,7.22,496,97,5.35,1873.00,814.00,0.83,0.562,false,false,"
"345,TRK-000345,2025-10-11,25,5528.00,53ft_Flatbed,96,0-100,3.427,2.598,1.685,3.93,7.02,75,10,8.00,3008.00,800.00,0.84,0.560,false,false,"
"346,TRK-000346,2025-04-03,16,5544.00,53ft_Flatbed,170,101-300,2.077,3.190,1.957,3.65,5.77,159,26,9.99,2442.00,1669.00,0.81,0.633,false,false,"
"347,TRK-000347,2025-04-19,10,3541.00,53ft_Dry_Van,153,101-300,3.877,2.407,2.022,4.59,5.77,123,36,1.93,1764.00,1446.00,0.62,0.795,false,false,Decimal error in revenue"
"348,TRK-000348,2025-07-22,28,6889.00,53ft_Stepdeck,152,101-300,3.541,2.870,1.756,4.55,8.02,118,34,23.02,2836.00,1918.00,0.72,0.567,false,false,"
"349,TRK-000349,2025-02-17,18,5576.00,53ft_Dry_Van,50,0-100,3.692,2.440,1.937,3.78,6.55,47,7,5.75,2996.00,841.00,0.75,0.577,false,true,"
"350,TRK-000350,2025-01-30,14,2560.00,53ft_Flatbed,859,301-1000,2.008,2.633,1.410,4.40,7.96,697,154,24.78,2734.00,1124.00,0.62,0.553,false,false,"
"351,TRK-000351,2025-10-27,1,3781.00,53ft_Stepdeck,217,101-300,3.420,2.656,1.763,4.21,8.03,180,46,2.53,2329.00,1861.00,0.73,0.524,false,false,"
"352,TRK-000352,2025-03-26,1,7340.00,53ft_Dry_Van,648,301-1000,2.769,3.243,1.652,4.33,7.81,508,88,7.38,1848.00,2059.00,0.68,0.554,false,false,"
"353,TRK-000353,2025-06-09,9,13789.00,53ft_Flatbed,659,301-1000,2.771,2.716,1.651,4.08,5.91,625,127,29.07,1890.00,1626.00,0.60,0.690,false,false,"
"354,TRK-000354,2025-03-16,9,4760.00,53ft_Flatbed,924,301-1000,3.653,2.245,1.635,4.39,6.39,861,140,28.57,2798.00,1337.00,0.68,0.687,false,false,"
"355,TRK-000355,2025-03-06,18,4343.00,53ft_Stepdeck,127,101-300,3.593,3.254,1.711,3.57,6.10,106,9,4.05,1592.00,1174.00,0.82,0.585,false,false,"
"356,TRK-000356,2025-06-21,22,13577.00,53ft_Flatbed,759,301-1000,2.511,2.953,1.632,4.53,7.77,671,87,5.87,1748.00,1378.00,0.77,0.583,false,false,"
"357,TRK-000357,2025-04-23,14,7911.00,53ft_Dry_Van,805,301-1000,3.998,3.125,1.766,4.60,6.68,678,201,3.62,1352.00,1222.00,0.61,0.689,false,false,"
"358,TRK-000358,2025-07-06,8,2615.00,53ft_Dry_Van,138,101-300,2.952,3.141,2.350,3.83,7.90,126,24,2.05,2700.00,1847.00,0.59,0.485,false,false,"
"359,TRK-000359,2025-06-21,13,5518.00,53ft_Flatbed,40,0-100,2.364,2.587,1.667,4.54,5.59,31,10,3.66,2525.00,2027.00,0.66,0.812,false,false,"
"360,TRK-000360,2025-03-15,5,6255.00,53ft_Flatbed,47,0-100,2.122,2.546,1.932,3.51,6.00,37,7,14.93,2831.00,763.00,0.85,0.585,false,false,"
"361,TRK-000361,2025-03-14,28,2714.00,53ft_Dry_Van,453,301-1000,3.500,2.479,1.589,4.69,6.63,371,91,15.64,3103.00,1846.00,0.77,0.707,false,false,"
"362,TRK-000362,2025-09-22,11,5074.00,Reefer,853,301-1000,3.704,3.206,1.759,4.08,6.52,641,60,8.41,1788.00,1045.00,0.75,0.626,false,false,"
"363,TRK-000363,2025-10-01,3,5094.00,53ft_Dry_Van,358,301-1000,3.006,2.896,1.616,4.12,6.24,323,48,19.16,2278.00,604.00,0.77,0.660,false,false,"
"364,TRK-000364,2025-03-10,14,6092.00,Reefer,411,301-1000,3.708,2.208,1.703,4.04,8.16,386,39,24.79,3112.00,644.00,0.71,0.495,false,false,Decimal error in revenue"
"365,TRK-000365,2025-06-15,10,8830.00,53ft_Dry_Van,651,301-1000,3.981,3.292,1.847,4.18,5.53,529,191,4.34,1758.00,1684.00,0.64,0.756,false,false,"
"366,TRK-000366,2025-03-21,2,13513.00,53ft_Dry_Van,95,0-100,1.956,2.321,1.926,4.25,7.08,87,20,3.03,2268.00,388.00,0.66,0.600,false,false,"
"367,TRK-000367,2025-03-07,27,11950.00,53ft_Dry_Van,681,301-1000,2.980,2.239,2.232,4.84,6.25,563,57,18.30,1263.00,531.00,0.72,0.774,true,false,"
"368,TRK-000368,2025-10-09,24,5704.00,53ft_Dry_Van,1235,1000+,3.298,2.175,2.159,4.06,6.98,1035,285,21.07,1742.00,1921.00,0.67,0.582,false,false,"
"369,TRK-000369,2025-01-11,17,6393.00,Reefer,129,101-300,2.856,2.752,2.304,4.95,8.43,121,19,15.50,3016.00,1149.00,0.56,0.587,false,false,"
"370,TRK-000370,2025-01-27,1,9524.00,53ft_Dry_Van,860,301-1000,3.058,2.200,2.306,4.30,7.44,816,166,1.27,1301.00,1673.00,0.77,0.578,false,false,"
"371,TRK-000371,2025-09-22,29,4977.00,53ft_Flatbed,830,301-1000,3.282,2.532,1.704,3.69,7.52,713,196,0.48,3183.00,1210.00,0.64,0.491,false,false,"
"372,TRK-000372,2025-10-07,5,10451.00,53ft_Flatbed,1868,1000+,2.643,3.107,2.112,4.54,8.01,1530,284,27.70,2972.00,1498.00,0.57,0.567,false,false,"
"373,TRK-000373,2025-07-26,12,13198.00,53ft_Dry_Van,358,301-1000,3.932,2.690,1.454,3.83,6.95,300,105,16.38,1826.00,1653.00,0.73,0.551,false,false,"
"374,TRK-000374,2025-04-04,17,5673.00,53ft_Dry_Van,244,101-300,1.853,2.406,1.745,4.67,8.19,220,58,20.04,2415.00,343.00,0.70,0.570,false,false,"
"375,TRK-000375,2025-09-10,11,6828.00,53ft_Flatbed,457,301-1000,2.699,2.990,2.192,4.11,5.80,356,39,13.38,2758.00,999.00,0.68,0.709,false,false,"
"376,TRK-000376,2025-09-15,40,2987.00,53ft_Dry_Van,66,0-100,3.509,2.994,1.790,3.70,5.74,56,15,16.12,1599.00,1635.00,0.80,0.645,false,false,"
"377,TRK-000377,2025-02-25,3,4801.00,53ft_Flatbed,400,301-1000,2.253,2.812,1.768,4.18,5.68,326,117,26.11,1849.00,305.00,0.60,0.736,true,false,Decimal error in revenue"
"378,TRK-000378,2025-09-21,1,6422.00,53ft_Flatbed,147,101-300,3.582,2.891,1.758,4.99,8.31,137,25,4.49,1817.00,687.00,0.71,0.600,false,false,"
"379,TRK-000379,2025-03-13,2,4407.00,53ft_Dry_Van,740,301-1000,2.527,2.201,1.444,4.21,6.57,702,43,0.27,3066.00,1702.00,0.64,0.641,false,false,"
"380,TRK-000380,2025-10-23,21,6216.00,Reefer,68,0-100,3.524,2.870,1.601,3.89,5.89,54,18,1.42,1402.00,446.00,0.73,0.660,false,false,Decimal error in revenue"
"381,TRK-000381,2025-03-19,15,7048.00,53ft_Flatbed,1445,1000+,3.153,3.033,1.550,3.72,7.80,1261,177,0.12,2038.00,1513.00,0.81,0.477,false,false,Negative mileage entered"
"382,TRK-000382,2025-06-29,1,6016.00,53ft_Flatbed,204,101-300,3.844,3.044,1.792,3.60,5.77,185,21,14.50,2303.00,1215.00,0.73,0.624,true,false,Wrong truck type code"
"383,TRK-000383,2025-07-25,5,4654.00,53ft_Dry_Van,632,301-1000,3.432,2.555,2.148,4.04,6.95,583,136,6.85,2131.00,1995.00,0.61,0.581,false,false,"
"384,TRK-000384,2025-01-20,17,8372.00,53ft_Dry_Van,33,0-100,2.022,2.201,2.363,4.88,6.91,29,6,3.01,3094.00,309.00,0.80,0.706,false,false,Wrong truck type code"
"385,TRK-000385,2025-09-15,14,5721.00,53ft_Dry_Van,268,101-300,1.960,2.120,1.792,4.74,6.72,230,41,19.17,2461.00,1985.00,0.60,0.705,false,false,"
"386,TRK-000386,2025-04-17,6,2680.00,Reefer,78,0-100,1.809,2.417,1.939,4.97,6.87,70,8,28.42,2878.00,1596.00,0.81,0.723,false,false,"
"387,TRK-000387,2025-09-01,9,3634.00,53ft_Dry_Van,51,0-100,2.147,2.768,1.541,4.93,6.62,43,4,13.94,2114.00,1574.00,0.83,0.745,false,false,"
"388,TRK-000388,2025-06-22,31,3760.00,Reefer,142,101-300,1.967,2.810,2.166,4.83,6.84,134,20,29.98,2773.00,1961.00,0.56,0.706,false,false,"
"389,TRK-000389,2025-04-23,4,3930.00,Reefer,381,301-1000,3.087,2.873,1.798,4.99,7.32,293,77,0.26,3111.00,1482.00,0.84,0.682,false,false,"
"390,TRK-000390,2025-06-19,21,7901.00,Reefer,2314,1000+,2.254,2.962,1.521,3.95,7.15,2188,467,1.74,1836.00,1659.00,0.58,0.552,false,false,"
"391,TRK-000391,2025-06-03,34,4868.00,53ft_Dry_Van,919,301-1000,2.485,2.443,1.732,4.76,6.17,773,149,1.91,1600.00,877.00,0.62,0.771,false,false,"
"392,TRK-000392,2025-03-23,25,1689.00,Reefer,448,301-1000,3.768,2.344,1.526,4.88,6.81,360,89,17.92,1406.00,542.00,0.85,0.717,false,false,"
"393,TRK-000393,2025-03-16,15,2252.00,Reefer,102,101-300,3.946,2.809,1.907,4.88,8.00,77,17,24.17,2950.00,1255.00,0.77,0.610,false,false,"
"394,TRK-000394,2025-09-09,19,3581.00,53ft_Flatbed,261,101-300,2.087,2.304,2.149,4.21,8.07,248,51,3.39,2542.00,1328.00,0.62,0.522,false,false,"
"395,TRK-000395,2025-03-07,33,4182.00,53ft_Dry_Van,328,301-1000,3.396,2.577,1.928,3.84,6.81,311,25,28.50,3128.00,1378.00,0.71,0.564,false,false,"
"396,TRK-000396,2025-04-26,17,3218.00,53ft_Dry_Van,659,301-1000,3.648,2.487,1.955,4.38,7.26,531,49,12.26,2301.00,1704.00,0.73,0.603,false,false,"
"397,TRK-000397,2025-07-10,20,3330.00,53ft_Dry_Van,180,101-300,2.395,2.556,2.038,4.11,8.44,160,50,3.97,1278.00,1512.00,0.77,0.487,false,false,"
"398,TRK-000398,2025-10-08,18,11185.00,Reefer,284,101-300,3.597,2.794,2.264,3.58,7.62,265,31,2.98,1257.00,1063.00,0.85,0.470,false,false,"
"399,TRK-000399,2025-04-29,29,3797.00,53ft_Flatbed,1157,1000+,3.533,2.560,1.791,4.22,6.75,1012,244,23.29,2755.00,1271.00,0.64,0.625,false,false,Wrong truck type code"
"400,TRK-000400,2025-04-14,34,6053.00,53ft_Dry_Van,234,101-300,3.111,3.017,2.055,4.58,6.12,205,18,21.82,3013.00,491.00,0.77,0.748,false,false,"
"401,TRK-000401,2025-06-04,6,9558.00,53ft_Flatbed,677,301-1000,3.750,3.111,2.348,4.71,6.85,623,91,5.12,2940.00,457.00,0.75,0.688,false,false,"
"402,TRK-000402,2025-04-15,21,4883.00,Reefer,336,301-1000,1.979,2.823,2.265,3.90,5.87,280,49,16.35,2581.00,1832.00,0.61,0.664,false,false,"
"403,TRK-000403,2025-04-09,18,10339.00,Reefer,1369,1000+,2.361,2.179,1.533,4.68,6.38,1057,135,19.63,2370.00,512.00,0.82,0.734,false,false,"
"404,TRK-000404,2025-07-06,49,5849.00,Reefer,973,301-1000,2.530,2.522,2.281,3.60,7.46,879,231,26.34,2995.00,1151.00,0.70,0.483,false,false,"
"405,TRK-000405,2025-04-11,1,3999.00,Reefer,1681,1000+,3.923,3.240,1.408,4.08,6.27,1266,319,22.36,2032.00,1877.00,0.61,0.651,false,false,"
"406,TRK-000406,2025-04-05,10,2110.00,53ft_Dry_Van,229,101-300,2.384,2.898,2.070,4.67,7.99,198,12,13.07,1695.00,486.00,0.64,0.584,false,false,"
"407,TRK-000407,2025-04-19,17,1044.00,53ft_Dry_Van,1175,1000+,3.013,2.471,2.112,3.84,5.61,1080,146,2.72,1958.00,1458.00,0.59,0.684,false,false,"
"408,TRK-000408,2025-07-05,30,5500.00,53ft_Stepdeck,136,101-300,3.190,2.566,1.711,4.34,5.81,121,30,20.14,2063.00,1624.00,0.77,0.747,false,true,"
"409,TRK-000409,2025-03-17,19,9601.00,53ft_Dry_Van,942,301-1000,2.109,3.091,1.845,4.49,8.46,761,82,17.54,3185.00,1666.00,0.68,0.531,false,false,"
"410,TRK-000410,2025-01-12,32,7247.00,53ft_Flatbed,128,101-300,2.129,2.515,1.416,4.12,6.30,120,11,22.57,1639.00,663.00,0.72,0.654,false,false,"
"411,TRK-000411,2025-06-03,12,4535.00,53ft_Dry_Van,670,301-1000,2.630,2.893,1.413,3.69,7.62,546,90,19.16,1770.00,590.00,0.81,0.484,false,false,"
"412,TRK-000412,2025-02-16,30,4925.00,53ft_Dry_Van,553,301-1000,3.242,2.411,1.983,3.67,7.08,449,105,14.07,2684.00,1265.00,0.74,0.518,false,false,"
"413,TRK-000413,2025-06-12,10,11995.00,53ft_Dry_Van,65,0-100,3.469,3.216,1.497,4.06,6.28,60,6,23.76,1965.00,599.00,0.79,0.646,false,false,"
"414,TRK-000414,2025-06-08,16,1281.00,53ft_Flatbed,718,301-1000,3.795,2.687,1.786,3.72,7.42,636,111,12.19,2622.00,1600.00,0.80,0.501,false,false,"
"415,TRK-000415,2025-09-11,3,5984.00,53ft_Dry_Van,250,101-300,2.818,3.210,2.151,4.43,7.42,194,31,26.29,2764.00,1622.00,0.76,0.597,false,false,"
"416,TRK-000416,2025-09-07,6,4666.00,53ft_Flatbed,2010,1000+,2.510,2.716,1.656,4.45,5.96,1753,577,23.32,1204.00,1173.00,0.59,0.747,true,false,"
"417,TRK-000417,2025-09-14,48,1746.00,Reefer,281,101-300,1.963,2.357,1.880,4.12,7.73,238,24,8.43,2552.00,1688.00,0.57,0.533,false,false,"
"418,TRK-000418,2025-03-31,27,6106.00,Reefer,201,101-300,3.716,2.924,1.874,4.28,8.04,156,15,9.82,1327.00,1097.00,0.84,0.532,false,false,"
"419,TRK-000419,2025-02-20,31,4273.00,Reefer,748,301-1000,3.023,2.668,1.403,3.80,7.60,661,112,20.12,2221.00,1165.00,0.55,0.500,false,false,Decimal error in revenue"
"420,TRK-000420,2025-04-15,18,5552.00,53ft_Dry_Van,824,301-1000,2.359,2.697,1.916,3.94,6.69,724,57,21.02,2674.00,767.00,0.76,0.589,false,false,"
"421,TRK-000421,2025-10-14,26,3373.00,53ft_Dry_Van,1572,1000+,3.281,2.227,1.817,4.10,8.32,1458,236,28.77,2975.00,1980.00,0.68,0.493,false,false,"
"422,TRK-000422,2025-10-06,5,4372.00,53ft_Flatbed,1606,1000+,2.461,2.887,2.108,4.03,7.23,1330,359,10.52,2429.00,554.00,0.73,0.557,false,false,"
"423,TRK-000423,2025-09-16,34,2172.00,53ft_Dry_Van,455,301-1000,1.977,2.133,1.574,4.62,6.07,414,98,1.97,2583.00,406.00,0.82,0.761,false,false,"
"424,TRK-000424,2025-03-17,20,5704.00,Reefer,783,301-1000,3.768,2.163,2.216,3.91,8.39,676,137,18.54,1717.00,1868.00,0.85,0.466,false,false,Negative mileage entered"
"425,TRK-000425,2025-06-06,13,5405.00,53ft_Flatbed,115,101-300,3.733,2.291,1.924,4.98,6.74,102,15,13.57,1275.00,648.00,0.80,0.739,false,false,"
"426,TRK-000426,2025-06-12,33,9099.00,53ft_Flatbed,631,301-1000,2.889,2.826,1.668,4.14,8.43,554,47,25.95,2930.00,679.00,0.60,0.491,false,false,"
"427,TRK-000427,2025-07-06,33,4880.00,53ft_Flatbed,160,101-300,2.859,3.244,2.021,4.08,7.10,126,38,25.68,2974.00,931.00,0.65,0.575,false,false,"
"428,TRK-000428,2025-07-18,20,2614.00,53ft_Dry_Van,122,101-300,2.672,2.145,1.880,4.99,7.23,113,9,9.56,1573.00,750.00,0.58,0.690,false,false,"
"429,TRK-000429,2025-02-27,21,13293.00,53ft_Dry_Van,971,301-1000,3.646,2.741,1.773,4.19,8.06,785,125,27.14,1485.00,1182.00,0.84,0.520,false,false,"
"430,TRK-000430,2025-06-18,18,2842.00,53ft_Dry_Van,842,301-1000,2.579,2.820,1.545,4.07,5.97,678,129,5.95,2864.00,717.00,0.79,0.682,false,false,"
"431,TRK-000431,2025-07-26,12,2944.00,53ft_Dry_Van,174,101-300,3.034,2.373,2.333,4.02,7.00,137,26,8.69,1344.00,690.00,0.72,0.574,false,true,"
"432,TRK-000432,2025-04-05,32,4861.00,53ft_Flatbed,794,301-1000,3.647,3.116,1.538,3.83,6.21,747,77,22.86,1655.00,628.00,0.71,0.617,false,false,Negative mileage entered"
"433,TRK-000433,2025-02-25,4,8173.00,Reefer,39,0-100,2.665,2.539,1.411,4.59,8.35,32,2,10.91,1564.00,1624.00,0.82,0.550,false,false,"
"434,TRK-000434,2025-03-18,3,4282.00,Reefer,377,301-1000,3.845,3.024,2.133,3.89,8.45,296,52,1.67,2537.00,1666.00,0.72,0.460,false,false,"
"435,TRK-000435,2025-04-06,34,1809.00,53ft_Stepdeck,475,301-1000,3.598,2.291,1.550,4.97,7.02,367,80,18.62,1209.00,1313.00,0.63,0.708,false,false,"
"436,TRK-000436,2025-03-26,20,6229.00,53ft_Flatbed,884,301-1000,2.377,2.530,2.085,4.15,8.40,768,113,5.47,2308.00,2092.00,0.57,0.494,false,false,"
"437,TRK-000437,2025-07-03,11,7585.00,Reefer,898,301-1000,3.228,2.482,2.369,3.81,6.66,694,130,23.86,2467.00,1226.00,0.81,0.572,false,false,Decimal error in revenue"
"438,TRK-000438,2025-02-19,40,5865.00,53ft_Dry_Van,213,101-300,2.378,3.073,1.421,4.87,6.29,199,55,13.96,1844.00,1418.00,0.57,0.774,false,false,"
"439,TRK-000439,2025-03-19,40,4355.00,53ft_Dry_Van,918,301-1000,2.967,2.526,1.869,3.99,6.70,803,148,20.09,2399.00,1578.00,0.60,0.596,false,false,"
"440,TRK-000440,2025-03-25,16,1085.00,Reefer,200,101-300,2.849,2.970,2.066,3.81,8.30,157,34,12.58,1470.00,308.00,0.76,0.459,false,false,"
"441,TRK-000441,2025-03-12,11,5722.00,Reefer,1660,1000+,2.725,2.752,2.142,4.23,5.87,1388,160,21.86,2102.00,1697.00,0.61,0.721,false,false,"
"442,TRK-000442,2025-01-19,34,3995.00,53ft_Dry_Van,378,301-1000,3.665,2.111,1.462,3.56,8.23,348,98,23.35,2751.00,630.00,0.83,0.433,false,true,"
"443,TRK-000443,2025-10-04,32,8237.00,Reefer,518,301-1000,2.808,2.872,1.616,4.92,6.87,484,141,24.31,2689.00,1031.00,0.73,0.716,true,false,"
"444,TRK-000444,2025-09-03,9,2845.00,53ft_Dry_Van,149,101-300,2.612,3.175,1.634,4.39,5.56,141,11,9.68,2116.00,534.00,0.83,0.790,false,false,"
"445,TRK-000445,2025-03-07,16,5229.00,53ft_Flatbed,2118,1000+,1.804,2.761,2.314,4.63,5.84,1729,505,22.23,2390.00,622.00,0.57,0.793,false,false,"
"446,TRK-000446,2025-07-20,11,4104.00,53ft_Flatbed,910,301-1000,3.540,3.001,1.781,4.45,7.50,846,51,21.99,2608.00,1885.00,0.77,0.593,false,false,"
"447,TRK-000447,2025-10-20,15,5536.00,53ft_Dry_Van,171,101-300,3.303,3.067,1.887,3.85,5.60,158,23,4.93,2408.00,1752.00,0.60,0.688,false,false,"
"448,TRK-000448,2025-07-17,18,5110.00,53ft_Dry_Van,86,0-100,2.426,2.512,2.394,4.79,5.54,79,17,24.84,1895.00,1624.00,0.77,0.865,false,false,Decimal error in revenue"
"449,TRK-000449,2025-09-05,10,9801.00,53ft_Dry_Van,1016,1000+,3.489,2.931,2.265,4.94,8.19,802,185,16.21,1735.00,819.00,0.66,0.603,false,false,"
"450,TRK-000450,2025-06-21,2,5848.00,53ft_Flatbed,114,101-300,1.927,2.996,1.691,4.44,6.89,101,10,9.04,1434.00,515.00,0.81,0.644,false,false,"
"451,TRK-000451,2025-09-14,28,8806.00,53ft_Dry_Van,53,0-100,3.187,2.552,2.045,3.59,5.74,42,14,29.90,1478.00,313.00,0.81,0.625,false,true,"
"452,TRK-000452,2025-06-03,30,5047.00,53ft_Flatbed,1548,1000+,2.603,2.491,2.093,4.60,8.12,1177,281,11.81,2435.00,1070.00,0.64,0.567,false,false,"
"453,TRK-000453,2025-02-04,12,6702.00,53ft_Flatbed,1162,1000+,3.358,2.262,1.978,4.30,6.19,1032,99,27.42,2676.00,1289.00,0.70,0.695,false,false,"
